ID,trial,day,t_point,backg,loc,line_cross,shel_dur,sex,mass,mass_sc,trial_series,t_point_sc
4,2,9/9/2016,11,Light,Inner,0,0,Female,1024.6,-1.0952758412469974,4-2,0.41540928494507445
4,2,9/9/2016,11,Dark,Outer,0,0,Female,1024.6,-1.0952758412469974,4-2,0.41540928494507445
4,2,9/9/2016,11,Dark,Inner,0,0,Female,1024.6,-1.0952758412469974,4-2,0.41540928494507445
4,2,9/9/2016,12,Light,Inner,7,0,Female,1024.6,-1.0952758412469974,4-2,0.5917340893462212
4,2,9/9/2016,12,Dark,Outer,2,0,Female,1024.6,-1.0952758412469974,4-2,0.5917340893462212
4,2,9/9/2016,12,Dark,Inner,1,0,Female,1024.6,-1.0952758412469974,4-2,0.5917340893462212
4,2,9/9/2016,12,Light,Outer,7,4.7,Female,1024.6,-1.0952758412469974,4-2,0.5917340893462212
4,2,9/9/2016,13,Dark,Outer,0,60,Female,1024.6,-1.0952758412469974,4-2,0.7680588937473678
4,2,9/9/2016,14,Dark,Outer,0,60,Female,1024.6,-1.0952758412469974,4-2,0.9443836981485145
4,2,9/9/2016,15,Dark,Outer,0,60,Female,1024.6,-1.0952758412469974,4-2,1.1207085025496613
4,2,9/9/2016,16,Dark,Outer,0,60,Female,1024.6,-1.0952758412469974,4-2,1.297033306950808
4,2,9/9/2016,17,Dark,Outer,0,60,Female,1024.6,-1.0952758412469974,4-2,1.4733581113519547
4,2,9/9/2016,18,Dark,Outer,0,60,Female,1024.6,-1.0952758412469974,4-2,1.6496829157531014
4,2,9/9/2016,19,Dark,Outer,0,60,Female,1024.6,-1.0952758412469974,4-2,1.8260077201542482
4,2,9/9/2016,20,Dark,Outer,0,60,Female,1024.6,-1.0952758412469974,4-2,2.0023325245553947
4,2,9/9/2016,21,Dark,Outer,0,60,Female,1024.6,-1.0952758412469974,4-2,2.1786573289565414
4,2,9/9/2016,22,Dark,Outer,0,60,Female,1024.6,-1.0952758412469974,4-2,2.354982133357688
4,2,9/9/2016,23,Dark,Outer,0,60,Female,1024.6,-1.0952758412469974,4-2,2.531306937758835
5,1,8/12/2016,1,Dark,Inner,6,0,Female,1050.8,-0.8495679292624838,5-1,-1.3478387590663927
5,1,8/12/2016,1,Dark,Outer,10,0,Female,1050.8,-0.8495679292624838,5-1,-1.3478387590663927
5,1,8/12/2016,1,Light,Outer,16,0,Female,1050.8,-0.8495679292624838,5-1,-1.3478387590663927
5,1,8/12/2016,1,Light,Inner,7,0,Female,1050.8,-0.8495679292624838,5-1,-1.3478387590663927
5,1,8/12/2016,2,Light,Outer,8,0,Female,1050.8,-0.8495679292624838,5-1,-1.171513954665246
5,1,8/12/2016,2,Light,Inner,1,0,Female,1050.8,-0.8495679292624838,5-1,-1.171513954665246
5,1,8/12/2016,2,Dark,Outer,33,0,Female,1050.8,-0.8495679292624838,5-1,-1.171513954665246
5,1,8/12/2016,2,Dark,Inner,11,0,Female,1050.8,-0.8495679292624838,5-1,-1.171513954665246
5,1,8/12/2016,3,Light,Inner,0,0,Female,1050.8,-0.8495679292624838,5-1,-0.9951891502640993
5,1,8/12/2016,3,Dark,Outer,0,0,Female,1050.8,-0.8495679292624838,5-1,-0.9951891502640993
5,1,8/12/2016,3,Dark,Inner,6,0,Female,1050.8,-0.8495679292624838,5-1,-0.9951891502640993
5,1,8/12/2016,3,Light,Outer,0,0,Female,1050.8,-0.8495679292624838,5-1,-0.9951891502640993
5,1,8/12/2016,4,Dark,Inner,9,0,Female,1050.8,-0.8495679292624838,5-1,-0.8188643458629525
5,1,8/12/2016,4,Dark,Outer,4,0,Female,1050.8,-0.8495679292624838,5-1,-0.8188643458629525
5,1,8/12/2016,4,Light,Outer,13,0,Female,1050.8,-0.8495679292624838,5-1,-0.8188643458629525
5,1,8/12/2016,4,Light,Inner,4,0,Female,1050.8,-0.8495679292624838,5-1,-0.8188643458629525
5,1,8/12/2016,5,Dark,Outer,2,0,Female,1050.8,-0.8495679292624838,5-1,-0.6425395414618058
5,1,8/12/2016,5,Dark,Inner,0,0,Female,1050.8,-0.8495679292624838,5-1,-0.6425395414618058
5,1,8/12/2016,5,Light,Inner,6,0,Female,1050.8,-0.8495679292624838,5-1,-0.6425395414618058
5,1,8/12/2016,5,Light,Outer,15,0,Female,1050.8,-0.8495679292624838,5-1,-0.6425395414618058
5,1,8/12/2016,6,Dark,Outer,9,0.7,Female,1050.8,-0.8495679292624838,5-1,-0.4662147370606591
5,1,8/12/2016,6,Light,Inner,0,0,Female,1050.8,-0.8495679292624838,5-1,-0.4662147370606591
5,1,8/12/2016,6,Light,Outer,19,0,Female,1050.8,-0.8495679292624838,5-1,-0.4662147370606591
5,1,8/12/2016,6,Dark,Inner,4,0,Female,1050.8,-0.8495679292624838,5-1,-0.4662147370606591
5,1,8/12/2016,7,Light,Inner,0,0,Female,1050.8,-0.8495679292624838,5-1,-0.2898899326595124
5,1,8/12/2016,7,Light,Outer,0,0,Female,1050.8,-0.8495679292624838,5-1,-0.2898899326595124
5,1,8/12/2016,7,Dark,Inner,0,0,Female,1050.8,-0.8495679292624838,5-1,-0.2898899326595124
5,1,8/12/2016,7,Dark,Outer,0,60,Female,1050.8,-0.8495679292624838,5-1,-0.2898899326595124
5,1,8/12/2016,8,Dark,Outer,0,0,Female,1050.8,-0.8495679292624838,5-1,-0.11356512825836569
5,1,8/12/2016,8,Light,Outer,0,0,Female,1050.8,-0.8495679292624838,5-1,-0.11356512825836569
5,1,8/12/2016,8,Dark,Inner,0,0,Female,1050.8,-0.8495679292624838,5-1,-0.11356512825836569
5,1,8/12/2016,8,Light,Inner,0,0,Female,1050.8,-0.8495679292624838,5-1,-0.11356512825836569
5,1,8/12/2016,9,Light,Inner,0,0,Female,1050.8,-0.8495679292624838,5-1,0.06275967614278102
5,1,8/12/2016,9,Dark,Inner,0,0,Female,1050.8,-0.8495679292624838,5-1,0.06275967614278102
5,1,8/12/2016,9,Light,Outer,0,0,Female,1050.8,-0.8495679292624838,5-1,0.06275967614278102
5,1,8/12/2016,9,Dark,Outer,0,0,Female,1050.8,-0.8495679292624838,5-1,0.06275967614278102
5,1,8/12/2016,10,Light,Outer,0,0,Female,1050.8,-0.8495679292624838,5-1,0.23908448054392772
5,1,8/12/2016,10,Dark,Outer,0,0,Female,1050.8,-0.8495679292624838,5-1,0.23908448054392772
5,1,8/12/2016,10,Light,Inner,0,0,Female,1050.8,-0.8495679292624838,5-1,0.23908448054392772
5,1,8/12/2016,10,Dark,Inner,0,0,Female,1050.8,-0.8495679292624838,5-1,0.23908448054392772
5,1,8/12/2016,11,Dark,Inner,0,0,Female,1050.8,-0.8495679292624838,5-1,0.41540928494507445
5,1,8/12/2016,11,Dark,Outer,0,0,Female,1050.8,-0.8495679292624838,5-1,0.41540928494507445
5,1,8/12/2016,11,Light,Outer,0,0,Female,1050.8,-0.8495679292624838,5-1,0.41540928494507445
5,1,8/12/2016,11,Light,Inner,0,0,Female,1050.8,-0.8495679292624838,5-1,0.41540928494507445
5,1,8/12/2016,12,Dark,Outer,0,0,Female,1050.8,-0.8495679292624838,5-1,0.5917340893462212
5,1,8/12/2016,12,Dark,Inner,0,0,Female,1050.8,-0.8495679292624838,5-1,0.5917340893462212
5,1,8/12/2016,12,Light,Outer,0,60,Female,1050.8,-0.8495679292624838,5-1,0.5917340893462212
5,1,8/12/2016,12,Light,Inner,0,0,Female,1050.8,-0.8495679292624838,5-1,0.5917340893462212
5,1,8/12/2016,13,Dark,Outer,0,60,Female,1050.8,-0.8495679292624838,5-1,0.7680588937473678
5,1,8/12/2016,14,Dark,Outer,0,60,Female,1050.8,-0.8495679292624838,5-1,0.9443836981485145
5,1,8/12/2016,15,Dark,Outer,0,60,Female,1050.8,-0.8495679292624838,5-1,1.1207085025496613
5,1,8/12/2016,16,Dark,Outer,0,60,Female,1050.8,-0.8495679292624838,5-1,1.297033306950808
5,1,8/12/2016,17,Dark,Outer,0,60,Female,1050.8,-0.8495679292624838,5-1,1.4733581113519547
5,1,8/12/2016,18,Dark,Outer,0,60,Female,1050.8,-0.8495679292624838,5-1,1.6496829157531014
5,1,8/12/2016,19,Dark,Outer,0,60,Female,1050.8,-0.8495679292624838,5-1,1.8260077201542482
5,1,8/12/2016,20,Dark,Outer,0,60,Female,1050.8,-0.8495679292624838,5-1,2.0023325245553947
5,1,8/12/2016,21,Dark,Outer,0,60,Female,1050.8,-0.8495679292624838,5-1,2.1786573289565414
5,1,8/12/2016,22,Dark,Outer,0,60,Female,1050.8,-0.8495679292624838,5-1,2.354982133357688
5,1,8/12/2016,23,Dark,Outer,0,60,Female,1050.8,-0.8495679292624838,5-1,2.531306937758835
5,2,9/9/2016,1,Dark,Outer,1,0,Female,1050.8,-0.8495679292624838,5-2,-1.6492752031277782
5,2,9/9/2016,1,Dark,Inner,7,0,Female,1050.8,-0.8495679292624838,5-2,-1.6492752031277782
5,2,9/9/2016,1,Light,Outer,18,0,Female,1050.8,-0.8495679292624838,5-2,-1.6492752031277782
5,2,9/9/2016,1,Light,Inner,2,0,Female,1050.8,-0.8495679292624838,5-2,-1.6492752031277782
5,2,9/9/2016,2,Dark,Outer,0,0,Female,1050.8,-0.8495679292624838,5-2,-1.4993410937525256
5,2,9/9/2016,2,Dark,Inner,0,0,Female,1050.8,-0.8495679292624838,5-2,-1.4993410937525256
5,2,9/9/2016,2,Light,Outer,0,0,Female,1050.8,-0.8495679292624838,5-2,-1.4993410937525256
5,2,9/9/2016,2,Light,Inner,0,0,Female,1050.8,-0.8495679292624838,5-2,-1.4993410937525256
5,2,9/9/2016,3,Dark,Inner,5,0,Female,1050.8,-0.8495679292624838,5-2,-1.349406984377273
5,2,9/9/2016,3,Light,Outer,1,0,Female,1050.8,-0.8495679292624838,5-2,-1.349406984377273
5,2,9/9/2016,3,Dark,Outer,0,0,Female,1050.8,-0.8495679292624838,5-2,-1.349406984377273
5,2,9/9/2016,3,Light,Inner,5,0,Female,1050.8,-0.8495679292624838,5-2,-1.349406984377273
5,2,9/9/2016,4,Dark,Inner,0,0,Female,1050.8,-0.8495679292624838,5-2,-1.1994728750020205
5,2,9/9/2016,4,Light,Outer,0,0,Female,1050.8,-0.8495679292624838,5-2,-1.1994728750020205
5,2,9/9/2016,4,Dark,Outer,0,0,Female,1050.8,-0.8495679292624838,5-2,-1.1994728750020205
5,2,9/9/2016,4,Light,Inner,0,0,Female,1050.8,-0.8495679292624838,5-2,-1.1994728750020205
5,2,9/9/2016,5,Dark,Outer,0,0,Female,1050.8,-0.8495679292624838,5-2,-1.0495387656267678
5,2,9/9/2016,5,Light,Outer,0,0,Female,1050.8,-0.8495679292624838,5-2,-1.0495387656267678
5,2,9/9/2016,5,Dark,Inner,0,0,Female,1050.8,-0.8495679292624838,5-2,-1.0495387656267678
5,2,9/9/2016,5,Light,Inner,0,0,Female,1050.8,-0.8495679292624838,5-2,-1.0495387656267678
5,2,9/9/2016,6,Dark,Outer,0,0,Female,1050.8,-0.8495679292624838,5-2,-0.8996046562515153
5,2,9/9/2016,6,Light,Outer,0,0,Female,1050.8,-0.8495679292624838,5-2,-0.8996046562515153
5,2,9/9/2016,6,Dark,Inner,0,0,Female,1050.8,-0.8495679292624838,5-2,-0.8996046562515153
5,2,9/9/2016,6,Light,Inner,0,0,Female,1050.8,-0.8495679292624838,5-2,-0.8996046562515153
5,2,9/9/2016,7,Dark,Outer,0,0,Female,1050.8,-0.8495679292624838,5-2,-0.7496705468762628
5,2,9/9/2016,7,Light,Inner,0,0,Female,1050.8,-0.8495679292624838,5-2,-0.7496705468762628
5,2,9/9/2016,7,Light,Outer,0,0,Female,1050.8,-0.8495679292624838,5-2,-0.7496705468762628
5,2,9/9/2016,7,Dark,Inner,0,0,Female,1050.8,-0.8495679292624838,5-2,-0.7496705468762628
5,2,9/9/2016,8,Light,Inner,0,0,Female,1050.8,-0.8495679292624838,5-2,-0.5997364375010102
5,2,9/9/2016,8,Dark,Outer,0,0,Female,1050.8,-0.8495679292624838,5-2,-0.5997364375010102
5,2,9/9/2016,8,Light,Outer,0,0,Female,1050.8,-0.8495679292624838,5-2,-0.5997364375010102
5,2,9/9/2016,8,Dark,Inner,0,0,Female,1050.8,-0.8495679292624838,5-2,-0.5997364375010102
5,2,9/9/2016,9,Light,Outer,0,0,Female,1050.8,-0.8495679292624838,5-2,-0.44980232812575766
5,2,9/9/2016,9,Dark,Inner,0,0,Female,1050.8,-0.8495679292624838,5-2,-0.44980232812575766
5,2,9/9/2016,9,Dark,Outer,0,0,Female,1050.8,-0.8495679292624838,5-2,-0.44980232812575766
5,2,9/9/2016,9,Light,Inner,0,0,Female,1050.8,-0.8495679292624838,5-2,-0.44980232812575766
5,2,9/9/2016,10,Light,Inner,0,0,Female,1050.8,-0.8495679292624838,5-2,-0.2998682187505051
5,2,9/9/2016,10,Dark,Outer,0,0,Female,1050.8,-0.8495679292624838,5-2,-0.2998682187505051
5,2,9/9/2016,10,Dark,Inner,0,0,Female,1050.8,-0.8495679292624838,5-2,-0.2998682187505051
5,2,9/9/2016,10,Light,Outer,0,0,Female,1050.8,-0.8495679292624838,5-2,-0.2998682187505051
5,2,9/9/2016,11,Light,Inner,0,0,Female,1050.8,-0.8495679292624838,5-2,-0.14993410937525256
5,2,9/9/2016,11,Dark,Inner,0,0,Female,1050.8,-0.8495679292624838,5-2,-0.14993410937525256
5,2,9/9/2016,11,Light,Outer,0,0,Female,1050.8,-0.8495679292624838,5-2,-0.14993410937525256
5,2,9/9/2016,11,Dark,Outer,0,0,Female,1050.8,-0.8495679292624838,5-2,-0.14993410937525256
5,2,9/9/2016,12,Dark,Inner,0,0,Female,1050.8,-0.8495679292624838,5-2,0
5,2,9/9/2016,12,Dark,Outer,0,0,Female,1050.8,-0.8495679292624838,5-2,0
5,2,9/9/2016,12,Light,Outer,0,0,Female,1050.8,-0.8495679292624838,5-2,0
5,2,9/9/2016,12,Light,Inner,0,0,Female,1050.8,-0.8495679292624838,5-2,0
5,2,9/9/2016,13,Light,Outer,0,0,Female,1050.8,-0.8495679292624838,5-2,0.14993410937525256
5,2,9/9/2016,13,Dark,Outer,0,0,Female,1050.8,-0.8495679292624838,5-2,0.14993410937525256
5,2,9/9/2016,13,Dark,Inner,0,0,Female,1050.8,-0.8495679292624838,5-2,0.14993410937525256
5,2,9/9/2016,13,Light,Inner,0,0,Female,1050.8,-0.8495679292624838,5-2,0.14993410937525256
5,2,9/9/2016,14,Dark,Inner,0,0,Female,1050.8,-0.8495679292624838,5-2,0.2998682187505051
5,2,9/9/2016,14,Dark,Outer,0,0,Female,1050.8,-0.8495679292624838,5-2,0.2998682187505051
5,2,9/9/2016,14,Light,Inner,0,0,Female,1050.8,-0.8495679292624838,5-2,0.2998682187505051
5,2,9/9/2016,14,Light,Outer,0,0,Female,1050.8,-0.8495679292624838,5-2,0.2998682187505051
5,2,9/9/2016,15,Dark,Inner,0,0,Female,1050.8,-0.8495679292624838,5-2,0.44980232812575766
5,2,9/9/2016,15,Dark,Outer,0,0,Female,1050.8,-0.8495679292624838,5-2,0.44980232812575766
5,2,9/9/2016,15,Light,Inner,0,0,Female,1050.8,-0.8495679292624838,5-2,0.44980232812575766
5,2,9/9/2016,15,Light,Outer,0,0,Female,1050.8,-0.8495679292624838,5-2,0.44980232812575766
5,2,9/9/2016,16,Light,Outer,0,0,Female,1050.8,-0.8495679292624838,5-2,0.5997364375010102
5,2,9/9/2016,16,Dark,Inner,0,0,Female,1050.8,-0.8495679292624838,5-2,0.5997364375010102
5,2,9/9/2016,16,Light,Inner,0,0,Female,1050.8,-0.8495679292624838,5-2,0.5997364375010102
5,2,9/9/2016,16,Dark,Outer,0,0,Female,1050.8,-0.8495679292624838,5-2,0.5997364375010102
5,2,9/9/2016,17,Dark,Inner,0,0,Female,1050.8,-0.8495679292624838,5-2,0.7496705468762628
5,2,9/9/2016,17,Light,Outer,0,0,Female,1050.8,-0.8495679292624838,5-2,0.7496705468762628
5,2,9/9/2016,17,Dark,Outer,0,0,Female,1050.8,-0.8495679292624838,5-2,0.7496705468762628
5,2,9/9/2016,17,Light,Inner,0,0,Female,1050.8,-0.8495679292624838,5-2,0.7496705468762628
5,2,9/9/2016,18,Light,Inner,0,0,Female,1050.8,-0.8495679292624838,5-2,0.8996046562515153
5,2,9/9/2016,18,Light,Outer,0,0,Female,1050.8,-0.8495679292624838,5-2,0.8996046562515153
5,2,9/9/2016,18,Dark,Inner,0,0,Female,1050.8,-0.8495679292624838,5-2,0.8996046562515153
5,2,9/9/2016,18,Dark,Outer,0,0,Female,1050.8,-0.8495679292624838,5-2,0.8996046562515153
5,2,9/9/2016,19,Light,Outer,0,0,Female,1050.8,-0.8495679292624838,5-2,1.0495387656267678
5,2,9/9/2016,19,Dark,Inner,0,0,Female,1050.8,-0.8495679292624838,5-2,1.0495387656267678
5,2,9/9/2016,19,Light,Inner,0,0,Female,1050.8,-0.8495679292624838,5-2,1.0495387656267678
5,2,9/9/2016,19,Dark,Outer,0,0,Female,1050.8,-0.8495679292624838,5-2,1.0495387656267678
5,2,9/9/2016,20,Dark,Outer,0,0,Female,1050.8,-0.8495679292624838,5-2,1.1994728750020205
5,2,9/9/2016,20,Dark,Inner,0,0,Female,1050.8,-0.8495679292624838,5-2,1.1994728750020205
5,2,9/9/2016,20,Light,Outer,0,0,Female,1050.8,-0.8495679292624838,5-2,1.1994728750020205
5,2,9/9/2016,20,Light,Inner,0,0,Female,1050.8,-0.8495679292624838,5-2,1.1994728750020205
5,2,9/9/2016,21,Light,Inner,0,0,Female,1050.8,-0.8495679292624838,5-2,1.349406984377273
5,2,9/9/2016,21,Dark,Outer,0,0,Female,1050.8,-0.8495679292624838,5-2,1.349406984377273
5,2,9/9/2016,21,Dark,Inner,0,0,Female,1050.8,-0.8495679292624838,5-2,1.349406984377273
5,2,9/9/2016,21,Light,Outer,0,0,Female,1050.8,-0.8495679292624838,5-2,1.349406984377273
5,2,9/9/2016,22,Light,Inner,0,0,Female,1050.8,-0.8495679292624838,5-2,1.4993410937525256
5,2,9/9/2016,22,Dark,Outer,0,0,Female,1050.8,-0.8495679292624838,5-2,1.4993410937525256
5,2,9/9/2016,22,Light,Outer,0,0,Female,1050.8,-0.8495679292624838,5-2,1.4993410937525256
5,2,9/9/2016,22,Dark,Inner,0,0,Female,1050.8,-0.8495679292624838,5-2,1.4993410937525256
5,2,9/9/2016,23,Light,Outer,0,0,Female,1050.8,-0.8495679292624838,5-2,1.6492752031277782
5,2,9/9/2016,23,Dark,Inner,0,0,Female,1050.8,-0.8495679292624838,5-2,1.6492752031277782
5,2,9/9/2016,23,Dark,Outer,0,0,Female,1050.8,-0.8495679292624838,5-2,1.6492752031277782
5,2,9/9/2016,23,Light,Inner,0,0,Female,1050.8,-0.8495679292624838,5-2,1.6492752031277782
6,1,8/14/2016,13,Dark,Outer,0,60,Male,1142.4,0.0094719462253571,6-1,-1.507556722888818
6,1,8/14/2016,14,Dark,Outer,0,60,Male,1142.4,0.0094719462253571,6-1,-1.2060453783110545
6,1,8/14/2016,15,Dark,Outer,0,60,Male,1142.4,0.0094719462253571,6-1,-0.9045340337332909
6,1,8/14/2016,16,Dark,Outer,0,60,Male,1142.4,0.0094719462253571,6-1,-0.6030226891555273
6,1,8/14/2016,17,Dark,Outer,0,60,Male,1142.4,0.0094719462253571,6-1,-0.30151134457776363
6,1,8/14/2016,18,Dark,Outer,0,60,Male,1142.4,0.0094719462253571,6-1,0
6,1,8/14/2016,19,Dark,Outer,0,60,Male,1142.4,0.0094719462253571,6-1,0.30151134457776363
6,1,8/14/2016,20,Dark,Outer,0,60,Male,1142.4,0.0094719462253571,6-1,0.6030226891555273
6,1,8/14/2016,21,Dark,Outer,0,60,Male,1142.4,0.0094719462253571,6-1,0.9045340337332909
6,1,8/14/2016,22,Dark,Outer,0,60,Male,1142.4,0.0094719462253571,6-1,1.2060453783110545
6,1,8/14/2016,23,Dark,Outer,0,60,Male,1142.4,0.0094719462253571,6-1,1.507556722888818
6,2,9/11/2016,1,Dark,Outer,0,0,Male,1142.4,0.0094719462253571,6-2,-1.6492752031277782
6,2,9/11/2016,1,Light,Outer,0,0,Male,1142.4,0.0094719462253571,6-2,-1.6492752031277782
6,2,9/11/2016,1,Dark,Inner,0,0,Male,1142.4,0.0094719462253571,6-2,-1.6492752031277782
6,2,9/11/2016,1,Light,Inner,0,0,Male,1142.4,0.0094719462253571,6-2,-1.6492752031277782
6,2,9/11/2016,2,Light,Outer,0,0,Male,1142.4,0.0094719462253571,6-2,-1.4993410937525256
6,2,9/11/2016,2,Dark,Outer,0,0,Male,1142.4,0.0094719462253571,6-2,-1.4993410937525256
6,2,9/11/2016,2,Light,Inner,0,0,Male,1142.4,0.0094719462253571,6-2,-1.4993410937525256
6,2,9/11/2016,2,Dark,Inner,0,0,Male,1142.4,0.0094719462253571,6-2,-1.4993410937525256
6,2,9/11/2016,3,Light,Outer,0,0,Male,1142.4,0.0094719462253571,6-2,-1.349406984377273
6,2,9/11/2016,3,Dark,Inner,0,0,Male,1142.4,0.0094719462253571,6-2,-1.349406984377273
6,2,9/11/2016,3,Light,Inner,0,0,Male,1142.4,0.0094719462253571,6-2,-1.349406984377273
6,2,9/11/2016,3,Dark,Outer,0,0,Male,1142.4,0.0094719462253571,6-2,-1.349406984377273
6,2,9/11/2016,4,Light,Inner,0,0,Male,1142.4,0.0094719462253571,6-2,-1.1994728750020205
6,2,9/11/2016,4,Light,Outer,0,0,Male,1142.4,0.0094719462253571,6-2,-1.1994728750020205
6,2,9/11/2016,4,Dark,Outer,0,0,Male,1142.4,0.0094719462253571,6-2,-1.1994728750020205
6,2,9/11/2016,4,Dark,Inner,2,0,Male,1142.4,0.0094719462253571,6-2,-1.1994728750020205
6,2,9/11/2016,5,Light,Outer,0,0,Male,1142.4,0.0094719462253571,6-2,-1.0495387656267678
6,2,9/11/2016,5,Dark,Outer,0,0,Male,1142.4,0.0094719462253571,6-2,-1.0495387656267678
6,2,9/11/2016,5,Dark,Inner,0,0,Male,1142.4,0.0094719462253571,6-2,-1.0495387656267678
6,2,9/11/2016,5,Light,Inner,0,0,Male,1142.4,0.0094719462253571,6-2,-1.0495387656267678
6,2,9/11/2016,6,Dark,Outer,10,0,Male,1142.4,0.0094719462253571,6-2,-0.8996046562515153
6,2,9/11/2016,6,Dark,Inner,0,0,Male,1142.4,0.0094719462253571,6-2,-0.8996046562515153
6,2,9/11/2016,6,Light,Outer,3,0,Male,1142.4,0.0094719462253571,6-2,-0.8996046562515153
6,2,9/11/2016,6,Light,Inner,0,0,Male,1142.4,0.0094719462253571,6-2,-0.8996046562515153
6,2,9/11/2016,7,Dark,Outer,9,0,Male,1142.4,0.0094719462253571,6-2,-0.7496705468762628
6,2,9/11/2016,7,Light,Inner,0,0,Male,1142.4,0.0094719462253571,6-2,-0.7496705468762628
6,2,9/11/2016,7,Light,Outer,0,0,Male,1142.4,0.0094719462253571,6-2,-0.7496705468762628
6,2,9/11/2016,7,Dark,Inner,2,0,Male,1142.4,0.0094719462253571,6-2,-0.7496705468762628
6,2,9/11/2016,8,Light,Outer,0,0,Male,1142.4,0.0094719462253571,6-2,-0.5997364375010102
6,2,9/11/2016,8,Light,Inner,0,0,Male,1142.4,0.0094719462253571,6-2,-0.5997364375010102
6,2,9/11/2016,8,Dark,Outer,3,0,Male,1142.4,0.0094719462253571,6-2,-0.5997364375010102
6,2,9/11/2016,8,Dark,Inner,1,0,Male,1142.4,0.0094719462253571,6-2,-0.5997364375010102
6,2,9/11/2016,9,Light,Outer,3,0,Male,1142.4,0.0094719462253571,6-2,-0.44980232812575766
6,2,9/11/2016,9,Light,Inner,5,0,Male,1142.4,0.0094719462253571,6-2,-0.44980232812575766
6,2,9/11/2016,9,Dark,Inner,0,0,Male,1142.4,0.0094719462253571,6-2,-0.44980232812575766
6,2,9/11/2016,9,Dark,Outer,3,0,Male,1142.4,0.0094719462253571,6-2,-0.44980232812575766
6,2,9/11/2016,10,Dark,Inner,0,0,Male,1142.4,0.0094719462253571,6-2,-0.2998682187505051
6,2,9/11/2016,10,Light,Outer,0,0,Male,1142.4,0.0094719462253571,6-2,-0.2998682187505051
6,2,9/11/2016,10,Light,Inner,0,0,Male,1142.4,0.0094719462253571,6-2,-0.2998682187505051
6,2,9/11/2016,10,Dark,Outer,0,0,Male,1142.4,0.0094719462253571,6-2,-0.2998682187505051
6,2,9/11/2016,11,Dark,Outer,0,0,Male,1142.4,0.0094719462253571,6-2,-0.14993410937525256
6,2,9/11/2016,11,Dark,Inner,0,0,Male,1142.4,0.0094719462253571,6-2,-0.14993410937525256
6,2,9/11/2016,11,Light,Inner,0,0,Male,1142.4,0.0094719462253571,6-2,-0.14993410937525256
6,2,9/11/2016,11,Light,Outer,0,0,Male,1142.4,0.0094719462253571,6-2,-0.14993410937525256
6,2,9/11/2016,12,Dark,Outer,0,0,Male,1142.4,0.0094719462253571,6-2,0
6,2,9/11/2016,12,Dark,Inner,0,0,Male,1142.4,0.0094719462253571,6-2,0
6,2,9/11/2016,12,Light,Outer,0,60,Male,1142.4,0.0094719462253571,6-2,0
6,2,9/11/2016,12,Light,Inner,0,0,Male,1142.4,0.0094719462253571,6-2,0
6,2,9/11/2016,13,Dark,Outer,0,0,Male,1142.4,0.0094719462253571,6-2,0.14993410937525256
6,2,9/11/2016,13,Light,Inner,0,0,Male,1142.4,0.0094719462253571,6-2,0.14993410937525256
6,2,9/11/2016,13,Dark,Inner,0,0,Male,1142.4,0.0094719462253571,6-2,0.14993410937525256
6,2,9/11/2016,13,Light,Outer,0,60,Male,1142.4,0.0094719462253571,6-2,0.14993410937525256
6,2,9/11/2016,14,Dark,Outer,0,0,Male,1142.4,0.0094719462253571,6-2,0.2998682187505051
6,2,9/11/2016,14,Light,Outer,0,60,Male,1142.4,0.0094719462253571,6-2,0.2998682187505051
6,2,9/11/2016,14,Light,Inner,0,0,Male,1142.4,0.0094719462253571,6-2,0.2998682187505051
6,2,9/11/2016,14,Dark,Inner,0,0,Male,1142.4,0.0094719462253571,6-2,0.2998682187505051
6,2,9/11/2016,15,Dark,Inner,0,0,Male,1142.4,0.0094719462253571,6-2,0.44980232812575766
6,2,9/11/2016,15,Light,Inner,0,0,Male,1142.4,0.0094719462253571,6-2,0.44980232812575766
6,2,9/11/2016,15,Light,Outer,0,60,Male,1142.4,0.0094719462253571,6-2,0.44980232812575766
6,2,9/11/2016,15,Dark,Outer,0,0,Male,1142.4,0.0094719462253571,6-2,0.44980232812575766
6,2,9/11/2016,16,Light,Outer,11,0,Male,1142.4,0.0094719462253571,6-2,0.5997364375010102
6,2,9/11/2016,16,Dark,Inner,4,0,Male,1142.4,0.0094719462253571,6-2,0.5997364375010102
6,2,9/11/2016,16,Dark,Outer,1,0,Male,1142.4,0.0094719462253571,6-2,0.5997364375010102
6,2,9/11/2016,16,Light,Inner,5,0,Male,1142.4,0.0094719462253571,6-2,0.5997364375010102
6,2,9/11/2016,17,Dark,Outer,0,0,Male,1142.4,0.0094719462253571,6-2,0.7496705468762628
6,2,9/11/2016,17,Light,Inner,0,0,Male,1142.4,0.0094719462253571,6-2,0.7496705468762628
6,2,9/11/2016,17,Dark,Inner,0,0,Male,1142.4,0.0094719462253571,6-2,0.7496705468762628
6,2,9/11/2016,17,Light,Outer,0,0,Male,1142.4,0.0094719462253571,6-2,0.7496705468762628
6,2,9/11/2016,18,Dark,Outer,0,0,Male,1142.4,0.0094719462253571,6-2,0.8996046562515153
6,2,9/11/2016,18,Dark,Inner,0,0,Male,1142.4,0.0094719462253571,6-2,0.8996046562515153
6,2,9/11/2016,18,Light,Outer,0,0,Male,1142.4,0.0094719462253571,6-2,0.8996046562515153
